date,value
2022-05-11,6.763400
2022-05-12,6.827100
2022-05-13,6.799100
2022-05-16,6.797300
2022-05-17,6.742700
2022-05-18,6.784600
2022-05-19,6.729500
2022-05-20,6.693800
2022-05-23,6.660100
2022-05-24,6.656800
2022-05-25,6.712700
2022-05-26,6.769000
2022-05-27,6.722300
2022-05-30,6.671800
2022-05-31,6.679200
2022-06-01,6.698900
2022-06-02,6.654400
2022-06-03,6.655400
2022-06-06,6.656900
2022-06-07,6.672100
2022-06-08,6.700600
2022-06-09,6.701300
2022-06-10,6.734600
2022-06-13,6.781600
2022-06-14,6.755300
2022-06-15,6.668200
2022-06-16,6.684300
2022-06-17,6.708500
2022-06-20,6.689200
2022-06-21,6.691500
2022-06-22,6.714100
2022-06-23,6.700600
2022-06-24,6.682600
2022-06-27,6.692500
2022-06-28,6.702900
2022-06-29,6.708100
2022-06-30,6.693500
2022-07-01,6.696700
2022-07-04,6.695400
2022-07-05,6.711200
2022-07-06,6.715000
2022-07-07,6.693100
2022-07-08,6.687600
2022-07-11,6.726100
2022-07-12,6.737100
2022-07-13,6.725500
2022-07-14,6.760500
2022-07-15,6.757800
2022-07-18,6.761300
2022-07-19,6.745900
2022-07-20,6.777100
2022-07-21,6.768600
2022-07-22,6.757500
2022-07-25,6.752000
2022-07-26,6.767300
2022-07-27,6.745400
2022-07-28,6.743200
2022-07-29,6.753200
2022-08-01,6.784300
2022-08-02,6.778100
2022-08-03,6.759000
2022-08-04,6.751300
2022-08-05,6.766600
2022-08-08,6.761700
2022-08-09,6.754400
2022-08-10,6.725000
2022-08-11,6.743700
2022-08-12,6.736000
2022-08-15,6.815300
2022-08-16,6.791900
2022-08-17,6.790100
2022-08-18,6.802500
2022-08-19,6.833800
2022-08-22,6.866300
2022-08-23,6.854500
2022-08-24,6.876000
2022-08-25,6.849600
2022-08-26,6.893400
2022-08-29,6.916800
2022-08-30,6.923900
2022-08-31,6.907400
2022-09-01,6.915500
2022-09-02,6.917600
2022-09-05,6.943400
2022-09-06,6.972900
2022-09-07,6.957200
2022-09-08,6.960700
2022-09-09,6.937200
2022-09-12,6.918300
2022-09-13,6.981600
2022-09-14,6.973600
2022-09-15,7.014800
2022-09-16,6.997700
2022-09-19,7.005200
2022-09-20,7.031200
2022-09-21,7.075500
2022-09-22,7.081700
2022-09-23,7.134100
2022-09-26,7.173700
2022-09-27,7.179200
2022-09-28,7.161500
2022-09-29,7.097600
2022-09-30,7.141200
2022-10-03,7.102700
2022-10-04,7.042000
2022-10-05,7.068200
2022-10-06,7.087600
2022-10-07,7.130700
2022-10-10,7.154700
2022-10-11,7.168900
2022-10-12,7.174700
2022-10-13,7.177400
2022-10-14,7.217300
2022-10-17,7.207800
2022-10-18,7.226400
2022-10-19,7.271900
2022-10-20,7.255200
2022-10-21,7.229600
2022-10-24,7.326700
2022-10-25,7.314100
2022-10-26,7.186600
2022-10-27,7.251000
2022-10-28,7.270700
2022-10-31,7.336700
2022-11-01,7.310100
2022-11-02,7.345300
2022-11-03,7.330200
2022-11-04,7.174900
2022-11-07,7.231200
2022-11-08,7.231800
2022-11-09,7.271800
2022-11-10,7.152000
2022-11-11,7.090700
2022-11-14,7.041500
2022-11-15,7.047600
2022-11-16,7.108400
2022-11-17,7.149100
2022-11-18,7.122500
2022-11-21,7.179300
2022-11-22,7.138000
2022-11-23,7.152600
2022-11-24,7.169100
2022-11-25,7.193700
2022-11-28,7.247500
2022-11-29,7.142400
2022-11-30,7.048000
2022-12-01,7.038300
2022-12-02,7.019200
2022-12-05,6.973400
2022-12-06,6.982400
2022-12-07,6.962800
2022-12-08,6.961100
2022-12-09,6.971800
2022-12-12,6.989400
2022-12-13,6.964400
2022-12-14,6.943500
2022-12-15,6.991900
2022-12-16,6.977200
2022-12-19,6.986400
2022-12-20,6.960300
2022-12-21,6.986200
2022-12-22,7.011000
2022-12-23,7.003900
2022-12-26,6.975600
2022-12-27,6.968700
2022-12-28,6.995600
2022-12-29,6.975000
2022-12-30,6.920500
2023-01-02,6.925300
2023-01-03,6.923900
2023-01-04,6.899500
2023-01-05,6.889000
2023-01-06,6.831100
2023-01-09,6.783300
2023-01-10,6.784900
2023-01-11,6.769600
2023-01-12,6.726700
2023-01-13,6.706800
2023-01-16,6.742800
2023-01-17,6.769700
2023-01-18,6.769400
2023-01-19,6.771100
2023-01-20,6.781300
2023-01-23,6.777000
2023-01-24,6.783700
2023-01-25,6.771000
2023-01-26,6.736100
2023-01-27,6.757900
2023-01-30,6.757400
2023-01-31,6.756100
2023-02-01,6.720300
2023-02-02,6.739200
2023-02-03,6.807200
2023-02-06,6.802100
2023-02-07,6.782400
2023-02-08,6.795600
2023-02-09,6.795400
2023-02-10,6.821000
2023-02-13,6.823900
2023-02-14,6.837300
2023-02-15,6.862800
2023-02-16,6.868300
2023-02-17,6.872200
2023-02-20,6.859300
2023-02-21,6.891800
2023-02-22,6.906500
2023-02-23,6.918300
2023-02-24,6.979900
2023-02-27,6.960400
2023-02-28,6.954300
2023-03-01,6.879300
2023-03-02,6.921000
2023-03-03,6.896900
2023-03-06,6.950800
2023-03-07,6.993800
2023-03-08,6.968800
2023-03-09,6.976400
2023-03-10,6.939200
2023-03-13,6.852700
2023-03-14,6.883500
2023-03-15,6.892900
2023-03-16,6.895600
2023-03-17,6.890300
2023-03-20,6.873900
2023-03-21,6.876500
2023-03-22,6.862800
2023-03-23,6.829700
2023-03-24,6.870800
2023-03-27,6.883600
2023-03-28,6.878800
2023-03-29,6.895300
2023-03-30,6.874600
2023-03-31,6.874100
2023-04-03,6.876500
2023-04-04,6.878700
2023-04-05,6.884600
2023-04-06,6.883700
2023-04-07,6.877600
2023-04-10,6.891300
2023-04-11,6.894200
2023-04-12,6.882300
2023-04-13,6.872000
2023-04-14,6.870900
2023-04-17,6.882100
2023-04-18,6.882700
2023-04-19,6.894900
2023-04-20,6.884300
2023-04-21,6.899900
2023-04-24,6.901600
2023-04-25,6.940000
2023-04-26,6.941600
2023-04-27,6.930400
2023-04-28,6.927500
2023-05-01,6.961500
2023-05-02,6.935800
2023-05-03,6.922200
